;word;frequency_week_1;percent_week_1;frequency_week_2;percent_week_2;frequency_week_3;percent_week_3;frequency_week_4;percent_week_4;frequency_week_5;percent_week_5;frequency_week_6;percent_week_6;frequency_week_7;percent_week_7;frequency_week_8;percent_week_8;frequency_week_9;percent_week_9;frequency_week_10;percent_week_10;frequency_week_11;percent_week_11;frequency_week_12;percent_week_12;frequency_week_13;percent_week_13;frequency_week_14;percent_week_14;frequency_week_15;percent_week_15;frequency_week_16;percent_week_16;frequency_week_17;percent_week_17;frequency_week_18;percent_week_18;frequency_week_19;percent_week_19;frequency_week_20;percent_week_20;frequency_week_21;percent_week_21;frequency_week_22;percent_week_22;frequency_week_23;percent_week_23;frequency_week_24;percent_week_24;frequency_week_25;percent_week_25;frequency_week_26;percent_week_26
21;outbreak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.004737540269092287;1.0;0.0028977108084613156;0.0;0.0;0.0;0.0;1.0;0.0027898672023211695;3.0;0.0076612697277695496;37.0;0.08575534232605572;26.0;0.05427861631281184;12.0;0.030620056136769585;3.0;0.01016053647632595;1.0;0.0033951246010728593;3.0;0.012189671285197675;0.0;0.0;0.0;0.0;1.0;0.005185377236193933;3.0;0.014431402732345585;1.0;0.005698330389195966;0.0;0.0
22;ppe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.004737540269092287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.020876390889543017;26.0;0.06634345496300077;15.0;0.05080268238162975;25.0;0.08487811502682148;21.0;0.08532769899638373;19.0;0.07767149047502248;45.0;0.1518474776446769;12.0;0.0622245268343272;23.0;0.11064075428131614;13.0;0.07407829505954755;18.0;0.04502025911660247
23;immune;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0028977108084613156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.011588559773791312;1.0;0.0020876390889543015;1.0;0.0025516713447307987;1.0;0.00338684549210865;0.0;0.0;1.0;0.004063223761732559;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;epidemiologist;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.011225444340505144;2.0;0.006024459304777396;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0020876390889543015;1.0;0.0025516713447307987;1.0;0.00338684549210865;0.0;0.0;0.0;0.0;1.0;0.00408797318289592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;lockdown;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.006024459304777396;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.018788751800588716;6.0;0.015310028068384792;3.0;0.01016053647632595;1.0;0.0033951246010728593;2.0;0.008126447523465119;1.0;0.00408797318289592;3.0;0.010123165176311793;3.0;0.0155561317085818;2.0;0.009620935154897056;9.0;0.05128497350276368;3.0;0.007503376519433746
26;global_pandemic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.003012229652388698;2.0;0.005579734404642339;1.0;0.002553756575923183;25.0;0.05794279886895656;25.0;0.052190977223857536;19.0;0.048481755549885173;13.0;0.04402899139741245;8.0;0.027160996808582874;3.0;0.012189671285197675;2.0;0.00817594636579184;2.0;0.006748776784207863;0.0;0.0;0.0;0.0;3.0;0.017094991167587895;7.0;0.017507878545345405
27;pandemic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.025108804820890524;8.0;0.020430052607385465;96.0;0.2225003476567932;202.0;0.42170309596876887;148.0;0.37764735902015817;104.0;0.3522319311792996;84.0;0.2851904664901202;81.0;0.3291211247003373;65.0;0.2657182568882348;74.0;0.2497047410156909;52.0;0.2696396162820845;62.0;0.29824898980180875;63.0;0.35899481451934584;75.0;0.18758441298584363
28;immunization;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.005579734404642339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;covid;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.005579734404642339;7.0;0.01787629603146228;236.0;0.54698002132295;512.0;1.0688712135446023;384.0;0.9798417963766267;250.0;0.8467113730271625;176.0;0.5975419297888233;166.0;0.6744951444476047;152.0;0.6213719238001798;192.0;0.6478825712839548;112.0;0.5807622504537204;95.0;0.4569944198576102;81.0;0.4615647615248732;87.0;0.2175979190635786
30;pneumonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0027898672023211695;0.0;0.0;0.0;0.0;1.0;0.0020876390889543015;1.0;0.0025516713447307987;3.0;0.01016053647632595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.002501125506477915
31;covid_outbreak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.002553756575923183;14.0;0.032447967366615676;14.0;0.02922694724536022;5.0;0.012758356723653993;3.0;0.01016053647632595;5.0;0.016975623005364295;6.0;0.02437934257039535;2.0;0.00817594636579184;2.0;0.006748776784207863;1.0;0.005185377236193933;1.0;0.004810467577448528;3.0;0.017094991167587895;0.0;0.0
32;coronaoutbreak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.002553756575923183;4.0;0.00927084781903305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;hand_sanitizer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.002553756575923183;19.0;0.04403652714040699;9.0;0.018788751800588716;7.0;0.017861699413115592;4.0;0.0135473819684346;2.0;0.0067902492021457185;1.0;0.004063223761732559;2.0;0.00817594636579184;0.0;0.0;2.0;0.010370754472387866;2.0;0.009620935154897056;1.0;0.005698330389195966;4.0;0.01000450202591166
34;chornically;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.002553756575923183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;immunocomp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.002553756575923183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;sanitizer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.002553756575923183;1.0;0.0023177119547582625;1.0;0.0020876390889543015;1.0;0.0025516713447307987;2.0;0.0067736909842173;1.0;0.0033951246010728593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37;influenza;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.002553756575923183;0.0;0.0;1.0;0.0020876390889543015;3.0;0.007655014034192396;1.0;0.00338684549210865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.005185377236193933;0.0;0.0;0.0;0.0;0.0;0.0
38;immunocompromise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.002553756575923183;14.0;0.032447967366615676;2.0;0.004175278177908603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.00408797318289592;1.0;0.0033743883921039317;0.0;0.0;1.0;0.004810467577448528;0.0;0.0;0.0;0.0
39;covid_crisis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.06026051082371483;65.0;0.1356965407820296;38.0;0.09696351109977035;18.0;0.06096321885795569;39.0;0.13240985944184153;13.0;0.052821908902523265;28.0;0.11446324912108576;18.0;0.06073899105787076;13.0;0.06740990407052112;9.0;0.04329420819703675;8.0;0.04558664311356773;6.0;0.015006753038867492
40;social_distancing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.041718815185648725;41.0;0.08559320264712636;31.0;0.07910181168665475;21.0;0.07112375533428165;12.0;0.04074149521287431;7.0;0.028442566332127907;13.0;0.05314365137764696;9.0;0.03036949552893538;8.0;0.041483017889551464;5.0;0.02405233788724264;4.0;0.022793321556783864;13.0;0.032514631584212896
41;coronaviruspandemic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.032447967366615676;1.0;0.0020876390889543015;7.0;0.017861699413115592;3.0;0.01016053647632595;0.0;0.0;1.0;0.004063223761732559;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42;coronavirus_pandemic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.023177119547582625;23.0;0.048015699045948934;27.0;0.06889512630773156;13.0;0.04402899139741245;7.0;0.023765872207510013;1.0;0.004063223761732559;5.0;0.0204398659144796;4.0;0.013497553568415727;5.0;0.025926886180969663;2.0;0.009620935154897056;5.0;0.02849165194597983;5.0;0.012505627532389575
43;response_covid;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.016223983683307838;30.0;0.06262917266862905;27.0;0.06889512630773156;8.0;0.0270947639368692;27.0;0.09166836422896721;15.0;0.06094835642598838;11.0;0.044967705011855125;12.0;0.04049266070524717;9.0;0.046668395125745395;11.0;0.05291514335193381;3.0;0.017094991167587895;3.0;0.007503376519433746
44;antiviral;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.013906271728549574;1.0;0.0020876390889543015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45;hygienic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.006953135864274787;3.0;0.006262917266862904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.002501125506477915
46;coronavirusupdate;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.004635423909516525;2.0;0.004175278177908603;0.0;0.0;1.0;0.00338684549210865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
